ID,Name,Short Name,Ultra Short Name,ID Industry,ID Address,ID Address - City,ID Address - Level 1 Sub Division,ID Address - Level 2 Sub Division,ID Address - Country,ID Company Type,ID Specialization,Website URL,Founded Date,Annual Revenue,Employee Count,Description,Employee Min Count,Employee Max Count,Company Logo URL,,,,,
129.0,Boom Power,Boom,BP,3.0,"Geelong West, Victoria, Australia",300.0,60.0,60.0,40.0,1.0,2.0,https://www.boompower.com.au/,2018.0,4999999.0,6.0,"The BOOM software platform helps anyone looking to buy, sell or manage energy products and services for properties. 
 
 Streamline and automate your processes - saving 75% of the time normally required to assess, select, justify, implement and manage energy assets. 
 
 Automated energy assessments, decision-making, an actively curated marketplace for competitive procurement, monitoring and ongoing asset management of solar, storage, hot water, heating and air-conditioning, lighting products and solutions, plus new energy services - all at the touch of a button. BOOM!",2.0,10.0,https://boompower.com.au/wp-content/uploads/2022/06/boom.png,,,,,
130.0,Solar Analytics Pty,Solar Analytics ,ASP,3.0,"Redfern, New South Wales, Australia",301.0,51.0,215.0,14.0,1.0,2.0,https://www.solaranalytics.com.au,2013.0,9900000.0,33.0,"Solar Analytics is an Australian greentech start-up that provides performance monitoring and fault diagnosis for rooftop solar photovoltaic (PV) power systems to derive maximum value for customers.
 
 
 
 The Smart Monitor product intelligently monitors real-time solar energy system performance - energy consumption, solar production, faults, downtime, energy bought and sold. After installing a small device in their meter box, customers receive any fault alerts and advice immediately by email, can access a dashboard online from any computer, tablet or smartphone to check energy usage and system performance, and receive monthly reports that provide valuable insight.
 
 
 
 Contact us via our website to learn more about saving money on your electricity bill by optimising your solar power system.",11.0,50.0,https://assets-global.website-files.com/606c8271175dea1ca679f55f/606c8271175dea781779f580_SA%20logo.svg,,,,,
131.0,SCE Energy Solutions,SCE Energy,SCE,3.0,"Sydney, New South Wales, Australia",157.0,51.0,51.0,14.0,1.0,2.0,http://sce-energysolutions.com.au/,2010.0,4999999.0,5.0,"SCE Energy Solutions is a family-operated sustainability company specialising in energy management and gas reduction for commercial, residential and rural properties. We focus on your individual requirements and supply an in-depth power profile explaining all the available solutions for your property. 
 
 We pride ourselves in providing only the highest quality product and latest energy-saving technologies.Technologies include power factor correction and voltage stabilisation, refrigeration and air conditioning energy savers, variable speed drives, LED lighting, safe solar systems and electric vehicles.",11.0,50.0,https://www.sce-energysolutions.com.au/wp-content/uploads/2021/09/SCE-Logo-no-background.png,,,,,
132.0,Solar Group Nz,Solar Group ,SG,3.0,"Lucas Heights, Auckland, New Zealand",,,,,2.0,2.0,http://solargroup.co.nz,1986.0,4999999.0,7.0,"Solar Group has been a market leader since 1986.
 
 We have installed more solar systems in New Zealand and the Pacific than any other company.
 We have a long-lasting win-win relationship with our clients. 
 Our nationwide team of solar professionals offers free advice and will project-manage your solar installation.
 
 Our Process is a Turn-Key Solution. We Provide:
 1. Initial solar assessment
 2. Recommend a variety of solutions
 3. Provide you with a free quote (site-specific design)
 4. Coordinate the installation from start to end
 5. Hand-over the system & monitoring
 6. Warranty and Service.",11.0,50.0,https://solargroup.co.nz/wp-content/uploads/2021/06/Solar-Group-Logo-Email-footer.png,,,,,
133.0,Solar Galaxy,Solar Galaxy,SG,3.0,"Millers Point, New South Wales, Australia",299.0,51.0,214.0,14.0,1.0,2.0,https://www.solargalaxy.com.au/,2017.0,4999999.0,6.0,"We are one of the Leading Solar Companies in Australia. We design our solar systems based on our customers need and we understand that the only way we grow is by fulfilling our customer needs and achieving customer satisfaction. So we take time to listen, to understand your energy consumption needs and recommend solar systems based on a balance between price, performance and reliability.
 
 5 Reasons To Choose Our Solar Systems
 We only use industry leading products and technology
 Best Price Guarantee
 10 years Warranty on Installation and Workmanship
 After Sales Support Guarantee
 Best Solar system installers in Sydney",51.0,200.0,https://solargalaxy.com.au/wp-content/uploads/2021/01/logo.jpg,,,,,
134.0,Goliath Solar And Electrical,Goliath ,GS,3.0,"Edwardstown, South Australia, Australia",361.0,52.0,278.0,14.0,1.0,2.0,http://www.goliathsolar.com.au,2012.0,4999999.0,3.0,"Goliath Solar and Electrical was Founded in 2012 by Electrician David Stevens. The goal then was to provide high quality solar systems at an affordable price. 
 
 The company has now evolved and the philosophy remains the same. Goliath Solar has grown over the past 9 years to be one of the most trusted names is the solar industry. Having a team first attitude has allowed us build a core group of employees who love coming to work each day. With over 5000 completed installations, 900 online reviews and the battery revolution about to hit the renewable industry, the future is looking very bright.
 w",11.0,50.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/goliathelectrical.com.au",,,,,
135.0,National Solar Energy Group,National Solar,NS,3.0,-,-,-,-,-,5.0,-,http://nseg-au.com.au/,⁠,7400000.0,3.0,-,2.0,10.0,https://www.nseg-au.com.au/images/logo.png,,,,,
136.0,FTC Solar Australia Pty,FTC Solar,FTC,3.0,-,-,-,-,-,-,-,https://ftcsolar.com/,⁠,12310000.0,0.0,-,-,-,https://www.ftcsolar.com/wp-content/uploads/2021/05/cropped-ftc-solar-logo-rgb-trns.png,,,,,
137.0,Top House Solar,Top House ,Top House ,3.0,-,-,-,-,-,-,-,https://tophousesolar.com.au/,⁠,-,0.0,-,-,-,https://tophousesolar.com.au/wp-content/uploads/2021/05/TopHouse-Solar_Final_website_2.png,,,,,
138.0,Qvolt Solar,Qvolt ,QS,3.0,-,-,-,-,-,-,-,https://qvoltsolar.com.au/,⁠,-,0.0,-,-,-,https://qvoltsolar.com.au/wp-content/uploads/2020/05/logo.png,,,,,
139.0,Cosmic Solar Australia,Cosmic,CSA,3.0,"Altona, Victoria, Australia",302.0,52.0,216.0,14.0,3.0,2.0,https://www.cosmicsolar.com.au,2017.0,4999999.0,3.0,"Cosmic Solar - Your Solar Energy Specialists 
 
 We Strive to provide the best Solar System Solutions at the most reasonable price at Residential & Commercials both.At Cosmic Solar, customer satisfaction tops the list of our values.Top of this we only partner with tried and trusted providers who share our values and who take pride in exceeding industry standards for best in class care and service. All to provide you with the best Cosmic Solar experience for you to enjoy the many benefits of Solar energy.
 
 Personalized Approach
 At Cosmic Solar, we value personal service from the very beginning. Upon receiving your free quote request, one of our highly experienced solar specialists will meet with you at your convenience to start you on your solar energy journey and be with you every step of the way. 
 
 Accreditation
 Cosmic Solar joins other like-minded companies who work in or support the clean energy sector. We ensure that we are up to date with the latest industry developments, networking opportunities, contributing expertise to key industry discussions and having a voice to represent the sector. Cosmic Solar only employ accredited Clean Energy Council designers and installers, so partnering with Cosmic Solar you can feel confident that your system will be safely installed by a qualified professional.",11.0,50.0,"https://static.wixstatic.com/media/a3c415_b327bd1c87414142bddc90f1234a8d77~mv2_d_2871_1524_s_2.png/v1/fill/w_166,h_86,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Cosmic%20Solar%20logo%206.png",,,,,
140.0,Reclaim Solar Energy,Reclaim Solar,RSE,3.0,"Macquarie Hills, New South Wales, Australia",303.0,51.0,217.0,14.0,1.0,-,http://www.reclaim.energy,2018.0,4999999.0,6.0,Reclaim Solar Energy is your trusted partner for energy management.,11.0,50.0,https://www.reclaim.energy/wp-content/uploads/2022/03/reclaim-logo-00-1.svg,,,,,
141.0,Select And Switch,Select & Switch,S&S,3.0,"Melbourne, Victoria, Australia",158.0,52.0,52.0,14.0,1.0,-,https://www.selectandswitch.com.au,2012.0,69700000.0,11.0,"Select and Switch is an experienced and professional organisation with a large network of partners from various industries. We act on your behalf to find you a better deal in a range of personal, residential and business services.
 
 
 
 We are committed to making a difference to the rising costs that all Australian’s face in relation to what we consider are essential services. Essential services that nearly everyone uses on a daily basis in their personal or business lives.
 
 
 
 Our lives can become so busy that sometimes we either can’t find the time to look for a better offer or quote for ourselves, or alternatively we would not know where to start to compare the many available offers out in the market place.
 
 
 
 Select and Switch has compiled an extensive panel of the offers from the leading retailers in a number of services such as electricity, gas, telecommunications, solar, home loans, etc. Our expert consultants help to cut through the confusion and our aim is to give you back both time and money.
 
 
 
 We do all the work on your behalf by comparing your current offer with those available through our partners and switching you to a better offer.
 
 
 
 Our no obligation service is free to use so let us help you to Compare, Select, Switch and Start saving today.",51.0,200.0,https://cdn-flijl.nitrocdn.com/MtbIcXLXpndvEeMjbkoIbQBNJzQXYEBA/assets/images/optimized/rev-d5d6cc6/selectandswitch.com.au/wp-content/uploads/2021/09/logo.svg,,,,,
142.0,Natural Solar,Natural Solar,NS,3.0,"Macquarie Park, New South Wales, Australia",303.0,51.0,217.0,14.0,1.0,2.0,http://www.naturalsolar.com.au,2012.0,17400000.0,17.0,"Natural Solar is proud to be one of the first Authorised Tesla Energy Re-Sellers in Australia. 
 
 
 
 https://naturalsolar.com.au/tesla-energy-powerwall/get-a-tesla-energy-powerwall-quote/
 
 
 
 We are a forward-thinking collective that combines top professionals, fully supported with sound academic research. We believe accurate, transparent, and unbiased information is necessary to helping you make the right decision for your solar system.",11.0,50.0,https://naturalsolar.com.au/wp-content/themes/naturalsolar/images/logo.png,,,,,
143.0,Concept Electrical & Solar Pty,Concept Electrical,CE&S,3.0,"Collaroy, New South Wales, Australia",362.0,51.0,279.0,14.0,1.0,-,http://www.conceptelectrical.com.au,2015.0,4999999.0,7.0,"Concept Electrical & Solar Pty Ltd are an Electrical Solar PV contractors specialising in Commercial and Residential solar PV systems, Battery Storage solutions and EV charging solutions.
 
 With a number of in house engineers and installation personnel, we currently offer services to a wide number of clients throughout Sydney and parts of regional NSW.",11.0,50.0,https://www.conceptelectrical.com.au/thumbnaillarge/logo.png,,,,,
144.0,EFS Solar,EFS,EFS,3.0,"Labrador, Queensland, Australia",304.0,53.0,218.0,14.0,1.0,-,http://efssolar.com.au,2015.0,4999999.0,8.0,"Ready to take control of your power bill? At EFS Solar we pride ourselves on delivering the most efficient, affordable & reliable solar solutions to your home or business.",51.0,200.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/efssolar.com.au",,,,,
145.0,Energy Partners Australia,Energy Partners,EP,3.0,"Coopers Plains, Queensland, Australia",305.0,53.0,219.0,14.0,1.0,2.0,https://www.energypartners.com.au,2017.0,-,5.0,"Energy Partners provides services for commercial, industrial, manufacturing and processing businesses connected to the Energex network.
 
 
 
 We’re focused on understanding and responding to our clients’ needs. Not only do we have the capacity to deliver comprehensive services on a large scale, we’re also agile and dynamic enough to meet the needs of small businesses too.
 
 
 
 At Energy Partners we provide detailed energy analysis and load profile modelling and are specialists in power factor correction and engineered solar power system designs. 
 
 
 
 Electricity is a vital part of running your business, that’s why it’s important to find the right energy partner. 
 
  
 
 We strive to out-design and out-deliver our peers... ahead of time, with quality, value and client satisfaction being the ultimate measures of our performance",11.0,50.0,https://www.energypartners.com.au/wp-content/uploads/2021/03/EP_logo.svg,,,,,
146.0,Thinkzero Pty,Thinkzero ,Thinkzero ,3.0,"Brisbane, Queensland, Australia",306.0,53.0,220.0,14.0,3.0,-,http://thinkzero.co,2021.0,4999999.0,1.0,"We provide Carbon Literacy training and certification for organisations and teams, and advice to help organisations and communities thrive within ecological limits.",2.0,10.0,"https://static.wixstatic.com/media/1152b8_7d2442f3e2e34dd4ac628db9820badcb~mv2.png/v1/fill/w_290,h_100,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1152b8_7d2442f3e2e34dd4ac628db9820badcb~mv2.png",,,,,
147.0,Solar Professionals,Solar Professionals,SP,3.0,"Mount Austin, New South Wales, Australia",307.0,51.0,221.0,14.0,5.0,2.0,http://www.solarprofessionals.com.au,2009.0,4999999.0,18.0,"Solar Professionals is a leading commercial solar installation and service Company specialising in the design, construction and project management of commercial solar PV applications across Australia.
 
 We have a proven track record and extensive experience delivering medium to large scale commercial solar PV projects and have had the privilege of delivering some of the largest commercial solar systems in regional NSW.
 
 Medium and large scale grid connect, hybrid and stand alone energy solutions require diverse and specialist skills and Solar Professionals team is experienced in all facets of those projects, ensuring every project is of the highest standard to deliver maximum efficiency and effectiveness.
 
 Solar Professionals is one of only six members of the NSW State Government and Local Government Procurement panel to deliver Power Purchase Agreements (PPA) to NSW Government organisations across NSW and the only provider headquartered in a regional location. This appointment reinforces our position in the solar energy market as a reputable, reliable and preferred provider. Our company has capability and experience in delivering solar Power Purchase Agreements, strong industry partnerships and commitment to excellence in project management.
 
 Solar Professionals are a Clean Energy Council Approved Solar Retailer and is ISO 9001:2015 - Quality Management System, ISO 14001:2015 - Environmental Management System and AS / NZS 4801:2001 - OH & S Management System certified. These certifications ensure that Solar Professionals delivers a consistent level of quality to our clients by having well defined and regularly reviewed processes and procedures.
 
 Our company provides creative and practical solutions for new applications and design and installation is tailored to unique site considerations and measured against actual power delivered and energy per dollar invested.",11.0,50.0,https://solarprofessionals.com.au/wp-content/uploads/2021/05/logo_new.png,,,,,
148.0,Aurinko Power,Aurinko,AP,3.0,"Goulds Country, Tasmania, Australia",308.0,56.0,222.0,14.0,1.0,-,http://www.aurinkopower.com.au,2018.0,7800000.0,1.0,"Aurinko Power is an Australian consultancy and engineering firm with over 26 years of experience in the Renewable Energy (RE) industry and offers professional services for mid-sized to utility-scale Photovoltaic (PV) and Battery Energy Storage Solution (BESS) projects in development, EPC, M&A and transaction. We have proven expertise, and deep understanding and experience in growing business across various stages of project life cycles and closing successfully transactions.
 
 At Aurinko Power, we understand to deliver winning solutions and profit to our clients and have developed project opportunities and led acquisition activities totalling 2,500 MW, and closed transactions of 347 MW PV capacity globally. We have an excellent understanding of the Australian and global market and industry, and have consulted with international organizations, such as UNDP-GEF, Government of Malaysia, US State Department, EC-ASEAN Energy Facility and World Bank. 
 
 We assist our clients in greenfield developments (feasibility and permitting stage), M&A activities (due diligence, cost modelling), business case and strategy development for new entrants to the Australian market, advice in supply chain and design activities, and manage implementation and transactions of larger-scale solar projects. 
 
 The outlook for our market is certainly very promising and Renewable Energy has very strong long-term drivers, however we will need to continue navigating the short-term uncertainties and challenges. Aurinko Power is here to help you with our target- and solution-focused approach.",1.0,1.0,"https://static.wixstatic.com/media/a04aa2_b2c670180e384523a2ca7fb77bdb52ef~mv2.png/v1/fill/w_241,h_101,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Aurinko%20Power%20Logo_Horizontal_Colour.png",,,,,
149.0,Pacific Solar Pty,Pacific Solar ,PS,3.0,"Moorabbin, Victoria, Australia",309.0,52.0,223.0,14.0,1.0,-,http://www.pacificsolar.com.au,1998.0,-,3.0,"Pacific Solar was created following 20+ years in the commercial electrical contracting industry based in Melbourne.
 We made the decision to diversify into grid connected solar power systems as an add-on to our existing electrical business....Today, solar is our primary direction.
 We’ve seen first-hand the power of solar, and how it helps business owners like you reduce energy consumption costs. And we’re determined to help other businesses see the light.
 
 We pride ourselves on delivering the highest quality installations at competitive prices while maintaining customer service and satisfaction as a priority.
 
 Over the years, we’ve empowered businesses big and small. Our goal is to lead the charge for commercial solar across Australia, and help businesses keep money in their own pockets, all while helping the environment.
 
 We believe that:
 * Businesses like yours should have the power to to generate, store, and use their own energy
 * Commercial solar is the key to a lower power bill and permanent savings
 
 Over the last 10 years, we’ve been doing just that. Businesses all over Australia trust Pacific Solar to deliver lower bills, positive ROI, and energy independence.",2.0,10.0,https://www.pacificsolar.com.au/wp-content/uploads/2018/08/logo.png,,,,,
150.0,Solar 1 Electrical,Solar 1 Electrical,Solar 1 Electrical,3.0,"Whipstick, Victoria, Australia",310.0,52.0,224.0,14.0,3.0,-,https://www.solar1electrical.com.au/,2017.0,5100000.0,4.0,Solar 1 Electrical,11.0,50.0,https://solar1electrical.com.au/wp-content/uploads/2022/03/solar-1-electrical-NEW-logo-1.png,,,,,
151.0,Platinum Solar Designs,Platinum Solar,PSD,3.0,"Bombo, New South Wales, Australia",311.0,51.0,225.0,14.0,2.0,-,http://platinumsolardesigns.com.au,2017.0,4999999.0,3.0,"Platinum Solar Designs is an Energy utilities company based on the Eastern Border of Australia.
 
 We provide a turn key solution. Our service includes design, supply, engineering and installation of domestic and commercial Solar PV",11.0,50.0,https://platinumsolardesigns.com.au/wp-content/uploads/2023/08/Platinum-Solar-Designs-WHITE-400x105.png,,,,,
152.0,Springers Solar,Springers,SS,3.0,"Lawnton, Queensland, Australia",312.0,53.0,226.0,14.0,3.0,2.0,http://www.springers.com.au,2002.0,15700000.0,17.0,"We specialise in High Quality Solar Systems: with or without Batteries, On or Off Grid, for home, work, Caravan, RV or Boat. We make it easy for you to go Solar no matter what your requirements might be.
 
 But… We do more than just Solar!
 
 Our highly knowledgeable staff are ready to help you with almost any power problem, whether it be for your Home, Business, Mobile Home, Caravan, Boat or 4WD.
 
 Our stores at Lawnton and Capalaba stock a great selection of Batteries, Chargers, Inverters, Lights, Appliances, Communications Systems, Fuses, Switches, Sockets, Cables and Connectors plus much more and our qualified Electricians and Auto Electricians can fit or install them for you.
 
 Whether you are wanting to save money on your electricity bill, secure your power future, get off the grid, or off the beaten track with power on hand, we can help.
 
 Springers Solar are Members of the Clean Energy Council of Australia and signatories to the CEC Code of Conduct. Our staff are managed by CEC accredited designers, supervisors and installers, and we are members of Master Electricians Australia.
 
 What this means is: Springers Solar is all about professionalism, quality and safety as well as good old fashion customer service and value for money.
 
 Springers Solar is powering the lifestyle of 1000’s of Australians, contact us today and let us power yours too.",51.0,200.0,https://www.springers.com.au/web/image/website/1/logo/Springers%20Solar?unique=e9ba05d,,,,,
153.0,Terrain Solar,Terrain ,TS,3.0,"Sydney, New South Wales, Australia",157.0,51.0,51.0,14.0,1.0,-,http://www.terrainsolar.com,⁠,4999999.0,4.0,"Terrain Solar is an Australian owned and operated business that is developing innovative and strategically located solar farms across regional Australia. From initially locating suitable land and partnering with landowners, we take projects through engineering design, planning approval, grid connection, financing & investment stages and into construction and operation.",2.0,10.0,"https://static.wixstatic.com/media/676bcb_bde9bdb7fdf6415185210dbdb77d2b7a~mv2.png/v1/fill/w_193,h_95,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/676bcb_bde9bdb7fdf6415185210dbdb77d2b7a~mv2.png",,,,,
154.0,Total Solar Management,Total Solar ,TSM,3.0,"Mooroobool, Queensland, Australia",313.0,53.0,227.0,14.0,1.0,2.0,http://www.totalsolarmanagement.com.au,2020.0,-,2.0,"We are a solar electrical company that specialises in the service, maintenance and management of commercial solar systems, Australia wide.
 
 Experience has proven that proper maintenance of a solar system is essential to maximise both electrical production and the systems life. It supports and protects your warranties, maximises your financial investment and gives you peace of mind about electrical safety.
 
 Currently we look after over 100 large commercial solar sites offering a range of services from scheduled cleaning to total system management. 
 
 Services offered include solar panel cleaning, electrical inspection, reporting, rectification, installation, certification, remote monitoring up to full solar system asset management. 
 
 Finally, and most importantly all works are completed to the highest level by our inhouse team of trade qualified electricians.",2.0,10.0,-,,,,,
155.0,Solar Bay,Solar Bay,SB,3.0,"Surry Hills, New South Wales, Australia",314.0,51.0,228.0,14.0,1.0,2.0,http://solarbay.com.au,2016.0,4999999.0,7.0,"We are a renewable energy fund with focus on commercial solar growth. Our model is funding, building and maintaining commercial solar systems throughout Australia and delivering value back to end energy users and building owners.
 
 Solar Bay was founded in 2017 by three budding energy enthusiasts to tackle the problem of renewable energy financing. Today Solar Bay owns and manages some of the largest rooftop solar systems in Australia. We work with installers, landlords, tenants and owner occupier
 Solar Bay is helping transition Australia away from fossil fuel based power plants in favour of distributed renewable generation. This means installing solar on every business that has the roof space or spare land available to capture the energy from the sun. Solar Bay prefers to own the solar infrastructure we install so we always know the systems are performing to their maximum, and weâ€™re providing the best available energy solutions to our clients.",2.0,10.0,https://solarbay.com.au/wp-content/uploads/2023/08/Solar-Bay-Part-of-Energy-Bay_White.svg,,,,,
156.0,Australian Solar Manufacturing Pty,Australian Solar,ASM,3.0,Australia,-,-,-,-,1.0,-,http://australiansolarmanufacturing.com.au,2009.0,5700000.0,2.0,-,2.0,10.0,https://australiansolarmanufacturing.com.au/main/img_1257816107_15016_1257816223.jpg,,,,,
157.0,Kuga Electrical,Kuga,KE,3.0,"Keysborough, Victoria, Australia",315.0,52.0,229.0,14.0,1.0,2.0,http://www.13kuga.com.au,2017.0,18700000.0,30.0,"Kuga Electrical is dedicated to providing businesses with their total energy needs, including solar electricity, LED lighting, solar battery storage, power factor correction and voltage optimisation. 
 
 With energy prices steadily rising and increasing operating costs, staying competitive is getting harder for businesses around Australia. Kuga Electrical want local businesses to have greater control of their energy by offering alternative energy solutions that can save money and help them become more efficient. Last year in Victoria alone, Kuga Electrical helped businesses save 34MW of electricity, resulting in $10 million in electricity cost savings.
 
 With its success in the Victorian market, Kuga Electrical has expanded to New South Wales and Western Australia, and there are plans for further expansion to South Australia and Queensland. 
 
 CEO John Kurta has over 15 years experience in the energy industry working across the sales and marketing functions. John started Kuga Electrical in 2017, and now manages around 70 staff of designers, consultants and technicians in the top 3% fastest growing companies in Australia. Kuga Electrical is always on the look out for highly motivated, customer-focused problem solvers who can help drive our business forward to even greater heights. 
 
 Kuga Electrical’s success can be attributed to a highly experienced team of professionals who always put the customer first. Just like a Cougar, the business strives to be fierce and agile in an effort to exceed customers’ expectations and develop stronger links with all our business partners and community.",51.0,200.0,https://www.13kuga.com.au/wp-content/uploads/2023/09/Logo-13Kuga.webp,,,,,
158.0,Stinson Air And Solar,Stinson,SA&S,3.0,"Herdsman, Western Australia, Australia",316.0,55.0,230.0,14.0,1.0,2.0,https://stinsonair.com.au/,1995.0,5200000.0,19.0,"Stinson Air and Solar Solutions provide customised air conditioning and solar solutions for Perth and the South West.
 
 We supply, install and service a broad range of inverters, split systems, reverse cycle and ducted air conditioning systems. Products include Daikin, Fujitsu, Advantage Air, Midea and more. Stinson Air and Solar can design the perfect system to suit your home or premises.",11.0,50.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/stinsonair.com.au",,,,,
159.0,Prosun Solar,Prosun ,PS,3.0,"Hallam, Victoria, Australia",317.0,52.0,231.0,14.0,1.0,-,http://prosunsolar.com.au/,2011.0,7000000.0,15.0,"As a Tier 1 Australian Distributor with over 10 Years Experience in the Renewable Space, Prosun Solar represents the Worldâ€™s Leading Solar Brands.
 We are proud to be associated with Global Giants which are Technologically Advanced in High Quality Premium Products, are Altruistically aligned with our Principles combined with our belief in Loyalty to our Customers and after Sales Service.",51.0,200.0,https://www.prosunsolar.com.au/wp-content/uploads/2021/09/logo-white-proson-1.png,,,,,
160.0,CQSola,CQSola,CQSola,3.0,"Loganholme, Queensland, Australia",318.0,53.0,232.0,14.0,1.0,-,https://www.cqsola.com,⁠,-,2.0,"CQSola builds cutting new technology that reduces losses in Solar Farms by up to 25%. This is achieved by removing mismatch of solar modules, removing mismatch of solar strings, starting inverters earlier, and shutting them down later, and a range of other losses.",2.0,10.0,https://cdn.cqsola.com.au/media/logo/stores/1/CQSola-Logo-Inverted-900x300-Transparent.png,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
